filename,source_dataset,class_label
rl_coco_000288.png,MS_COCO_2017,rl
rl_coco_000289.png,MS_COCO_2017,rl
rl_coco_000290.png,MS_COCO_2017,rl
rl_coco_000291.png,MS_COCO_2017,rl
rl_coco_000292.png,MS_COCO_2017,rl
rl_coco_000293.png,MS_COCO_2017,rl
rl_coco_000294.png,MS_COCO_2017,rl
rl_coco_000295.png,MS_COCO_2017,rl
rl_coco_000296.png,MS_COCO_2017,rl
rl_coco_000297.png,MS_COCO_2017,rl
rl_coco_000298.png,MS_COCO_2017,rl
rl_coco_000299.png,MS_COCO_2017,rl
rl_coco_000300.png,MS_COCO_2017,rl
rl_coco_000301.png,MS_COCO_2017,rl
rl_coco_000302.png,MS_COCO_2017,rl
rl_coco_000303.png,MS_COCO_2017,rl
rl_coco_000304.png,MS_COCO_2017,rl
rl_coco_000305.png,MS_COCO_2017,rl
rl_coco_000306.png,MS_COCO_2017,rl
rl_coco_000307.png,MS_COCO_2017,rl
rl_coco_000308.png,MS_COCO_2017,rl
rl_coco_000309.png,MS_COCO_2017,rl
rl_coco_000310.png,MS_COCO_2017,rl
rl_coco_000311.png,MS_COCO_2017,rl
rl_coco_000312.png,MS_COCO_2017,rl
rl_coco_000313.png,MS_COCO_2017,rl
rl_coco_000314.png,MS_COCO_2017,rl
rl_coco_000315.png,MS_COCO_2017,rl
rl_coco_000316.png,MS_COCO_2017,rl
rl_coco_000317.png,MS_COCO_2017,rl
rl_coco_000318.png,MS_COCO_2017,rl
rl_coco_000319.png,MS_COCO_2017,rl
rl_coco_000320.png,MS_COCO_2017,rl
rl_coco_000321.png,MS_COCO_2017,rl
rl_coco_000322.png,MS_COCO_2017,rl
rl_coco_000323.png,MS_COCO_2017,rl
rl_coco_000324.png,MS_COCO_2017,rl
rl_coco_000325.png,MS_COCO_2017,rl
rl_coco_000326.png,MS_COCO_2017,rl
rl_coco_000327.png,MS_COCO_2017,rl
rl_coco_000328.png,MS_COCO_2017,rl
rl_coco_000329.png,MS_COCO_2017,rl
rl_coco_000330.png,MS_COCO_2017,rl
rl_coco_000331.png,MS_COCO_2017,rl
rl_coco_000332.png,MS_COCO_2017,rl
rl_coco_000333.png,MS_COCO_2017,rl
rl_coco_000334.png,MS_COCO_2017,rl
rl_coco_000335.png,MS_COCO_2017,rl
rl_coco_000336.png,MS_COCO_2017,rl
rl_coco_000337.png,MS_COCO_2017,rl
rl_coco_000338.png,MS_COCO_2017,rl
rl_coco_000339.png,MS_COCO_2017,rl
rl_coco_000340.png,MS_COCO_2017,rl
rl_coco_000341.png,MS_COCO_2017,rl
rl_coco_000342.png,MS_COCO_2017,rl
rl_coco_000343.png,MS_COCO_2017,rl
rl_coco_000344.png,MS_COCO_2017,rl
rl_coco_000345.png,MS_COCO_2017,rl
rl_coco_000346.png,MS_COCO_2017,rl
rl_coco_000347.png,MS_COCO_2017,rl
rl_coco_000348.png,MS_COCO_2017,rl
rl_coco_000349.png,MS_COCO_2017,rl
rl_coco_000350.png,MS_COCO_2017,rl
rl_coco_000351.png,MS_COCO_2017,rl
rl_coco_000352.png,MS_COCO_2017,rl
rl_coco_000353.png,MS_COCO_2017,rl
rl_coco_000354.png,MS_COCO_2017,rl
rl_coco_000355.png,MS_COCO_2017,rl
rl_coco_000356.png,MS_COCO_2017,rl
rl_coco_000357.png,MS_COCO_2017,rl
rl_coco_000358.png,MS_COCO_2017,rl
rl_coco_000359.png,MS_COCO_2017,rl
rl_coco_000360.png,MS_COCO_2017,rl
rl_coco_000361.png,MS_COCO_2017,rl
rl_coco_000362.png,MS_COCO_2017,rl
rl_coco_000363.png,MS_COCO_2017,rl
rl_coco_000364.png,MS_COCO_2017,rl
rl_coco_000365.png,MS_COCO_2017,rl
rl_coco_000366.png,MS_COCO_2017,rl
rl_coco_000367.png,MS_COCO_2017,rl
rl_coco_000368.png,MS_COCO_2017,rl
rl_coco_000369.png,MS_COCO_2017,rl
rl_coco_000370.png,MS_COCO_2017,rl
rl_coco_000371.png,MS_COCO_2017,rl
rl_coco_000372.png,MS_COCO_2017,rl
rl_coco_000373.png,MS_COCO_2017,rl
rl_coco_000374.png,MS_COCO_2017,rl
rl_coco_000375.png,MS_COCO_2017,rl
rl_coco_000376.png,MS_COCO_2017,rl
rl_coco_000377.png,MS_COCO_2017,rl
rl_coco_000378.png,MS_COCO_2017,rl
rl_coco_000379.png,MS_COCO_2017,rl
rl_coco_000380.png,MS_COCO_2017,rl
rl_coco_000381.png,MS_COCO_2017,rl
rl_coco_000382.png,MS_COCO_2017,rl
rl_coco_000383.png,MS_COCO_2017,rl
rl_coco_000384.png,MS_COCO_2017,rl
rl_coco_000385.png,MS_COCO_2017,rl
rl_coco_000386.png,MS_COCO_2017,rl
rl_coco_000387.png,MS_COCO_2017,rl
rl_coco_000388.png,MS_COCO_2017,rl
rl_coco_000389.png,MS_COCO_2017,rl
rl_coco_000390.png,MS_COCO_2017,rl
rl_coco_000391.png,MS_COCO_2017,rl
rl_coco_000392.png,MS_COCO_2017,rl
rl_coco_000393.png,MS_COCO_2017,rl
rl_coco_000394.png,MS_COCO_2017,rl
rl_coco_000395.png,MS_COCO_2017,rl
rl_coco_000396.png,MS_COCO_2017,rl
rl_coco_000397.png,MS_COCO_2017,rl
rl_coco_000398.png,MS_COCO_2017,rl
rl_coco_000399.png,MS_COCO_2017,rl
rl_coco_000400.png,MS_COCO_2017,rl
rl_coco_000401.png,MS_COCO_2017,rl
rl_coco_000402.png,MS_COCO_2017,rl
rl_coco_000403.png,MS_COCO_2017,rl
rl_coco_000404.png,MS_COCO_2017,rl
rl_coco_000405.png,MS_COCO_2017,rl
rl_coco_000406.png,MS_COCO_2017,rl
rl_coco_000407.png,MS_COCO_2017,rl
rl_coco_000408.png,MS_COCO_2017,rl
rl_coco_000409.png,MS_COCO_2017,rl
rl_coco_000410.png,MS_COCO_2017,rl
rl_coco_000411.png,MS_COCO_2017,rl
rl_coco_000412.png,MS_COCO_2017,rl
rl_coco_000413.png,MS_COCO_2017,rl
rl_coco_000414.png,MS_COCO_2017,rl
rl_coco_000415.png,MS_COCO_2017,rl
rl_coco_000416.png,MS_COCO_2017,rl
rl_coco_000417.png,MS_COCO_2017,rl
rl_coco_000418.png,MS_COCO_2017,rl
rl_coco_000419.png,MS_COCO_2017,rl
rl_coco_000420.png,MS_COCO_2017,rl
rl_coco_000421.png,MS_COCO_2017,rl
rl_coco_000422.png,MS_COCO_2017,rl
rl_coco_000423.png,MS_COCO_2017,rl
rl_coco_000424.png,MS_COCO_2017,rl
rl_coco_000425.png,MS_COCO_2017,rl
rl_coco_000426.png,MS_COCO_2017,rl
rl_coco_000427.png,MS_COCO_2017,rl
rl_coco_000428.png,MS_COCO_2017,rl
rl_coco_000429.png,MS_COCO_2017,rl
rl_coco_000430.png,MS_COCO_2017,rl
rl_coco_000431.png,MS_COCO_2017,rl
rl_coco_000432.png,MS_COCO_2017,rl
rl_coco_000433.png,MS_COCO_2017,rl
rl_coco_000434.png,MS_COCO_2017,rl
rl_coco_000435.png,MS_COCO_2017,rl
rl_coco_000436.png,MS_COCO_2017,rl
rl_coco_000437.png,MS_COCO_2017,rl
rl_coco_000438.png,MS_COCO_2017,rl
rl_coco_000439.png,MS_COCO_2017,rl
rl_coco_000440.png,MS_COCO_2017,rl
rl_coco_000441.png,MS_COCO_2017,rl
rl_coco_000442.png,MS_COCO_2017,rl
rl_coco_000443.png,MS_COCO_2017,rl
rl_coco_000444.png,MS_COCO_2017,rl
rl_coco_000445.png,MS_COCO_2017,rl
rl_coco_000446.png,MS_COCO_2017,rl
rl_coco_000447.png,MS_COCO_2017,rl
rl_coco_000448.png,MS_COCO_2017,rl
rl_coco_000449.png,MS_COCO_2017,rl
rl_coco_000450.png,MS_COCO_2017,rl
rl_coco_000451.png,MS_COCO_2017,rl
rl_coco_000452.png,MS_COCO_2017,rl
rl_coco_000453.png,MS_COCO_2017,rl
rl_coco_000454.png,MS_COCO_2017,rl
rl_coco_000455.png,MS_COCO_2017,rl
rl_coco_000456.png,MS_COCO_2017,rl
rl_coco_000457.png,MS_COCO_2017,rl
rl_coco_000458.png,MS_COCO_2017,rl
rl_coco_000459.png,MS_COCO_2017,rl
rl_coco_000460.png,MS_COCO_2017,rl
rl_coco_000461.png,MS_COCO_2017,rl
rl_coco_000462.png,MS_COCO_2017,rl
rl_coco_000463.png,MS_COCO_2017,rl
rl_coco_000464.png,MS_COCO_2017,rl
rl_coco_000465.png,MS_COCO_2017,rl
rl_coco_000466.png,MS_COCO_2017,rl
rl_coco_000467.png,MS_COCO_2017,rl
rl_coco_000468.png,MS_COCO_2017,rl
rl_coco_000469.png,MS_COCO_2017,rl
rl_coco_000470.png,MS_COCO_2017,rl
rl_coco_000471.png,MS_COCO_2017,rl
rl_coco_000472.png,MS_COCO_2017,rl
rl_coco_000473.png,MS_COCO_2017,rl
rl_coco_000474.png,MS_COCO_2017,rl
rl_coco_000475.png,MS_COCO_2017,rl
rl_coco_000476.png,MS_COCO_2017,rl
rl_coco_000477.png,MS_COCO_2017,rl
rl_coco_000478.png,MS_COCO_2017,rl
rl_coco_000479.png,MS_COCO_2017,rl
rl_coco_000480.png,MS_COCO_2017,rl
rl_coco_000481.png,MS_COCO_2017,rl
rl_coco_000482.png,MS_COCO_2017,rl
rl_coco_000483.png,MS_COCO_2017,rl
rl_coco_000484.png,MS_COCO_2017,rl
rl_coco_000485.png,MS_COCO_2017,rl
rl_coco_000486.png,MS_COCO_2017,rl
rl_coco_000487.png,MS_COCO_2017,rl
rl_coco_000488.png,MS_COCO_2017,rl
rl_coco_000489.png,MS_COCO_2017,rl
rl_coco_000490.png,MS_COCO_2017,rl
rl_coco_000491.png,MS_COCO_2017,rl
rl_coco_000492.png,MS_COCO_2017,rl
rl_coco_000493.png,MS_COCO_2017,rl
rl_coco_000494.png,MS_COCO_2017,rl
rl_coco_000495.png,MS_COCO_2017,rl
rl_coco_000496.png,MS_COCO_2017,rl
rl_coco_000497.png,MS_COCO_2017,rl
rl_coco_000498.png,MS_COCO_2017,rl
rl_coco_000499.png,MS_COCO_2017,rl
rl_coco_000500.png,MS_COCO_2017,rl
rl_coco_000501.png,MS_COCO_2017,rl
rl_coco_000502.png,MS_COCO_2017,rl
rl_coco_000503.png,MS_COCO_2017,rl
rl_coco_000504.png,MS_COCO_2017,rl
rl_coco_000505.png,MS_COCO_2017,rl
rl_coco_000506.png,MS_COCO_2017,rl
rl_coco_000507.png,MS_COCO_2017,rl
rl_coco_000508.png,MS_COCO_2017,rl
rl_coco_000509.png,MS_COCO_2017,rl
rl_coco_000510.png,MS_COCO_2017,rl
rl_coco_000511.png,MS_COCO_2017,rl
rl_coco_000512.png,MS_COCO_2017,rl
rl_coco_000513.png,MS_COCO_2017,rl
rl_coco_000514.png,MS_COCO_2017,rl
rl_coco_000515.png,MS_COCO_2017,rl
rl_coco_000516.png,MS_COCO_2017,rl
rl_coco_000517.png,MS_COCO_2017,rl
rl_coco_000518.png,MS_COCO_2017,rl
rl_coco_000519.png,MS_COCO_2017,rl
rl_coco_000520.png,MS_COCO_2017,rl
rl_coco_000521.png,MS_COCO_2017,rl
rl_coco_000522.png,MS_COCO_2017,rl
rl_coco_000523.png,MS_COCO_2017,rl
rl_coco_000524.png,MS_COCO_2017,rl
rl_coco_000525.png,MS_COCO_2017,rl
rl_coco_000526.png,MS_COCO_2017,rl
rl_coco_000527.png,MS_COCO_2017,rl
rl_coco_000528.png,MS_COCO_2017,rl
rl_coco_000529.png,MS_COCO_2017,rl
rl_coco_000530.png,MS_COCO_2017,rl
rl_coco_000531.png,MS_COCO_2017,rl
rl_coco_000532.png,MS_COCO_2017,rl
rl_coco_000533.png,MS_COCO_2017,rl
rl_coco_000534.png,MS_COCO_2017,rl
rl_coco_000535.png,MS_COCO_2017,rl
rl_coco_000536.png,MS_COCO_2017,rl
rl_coco_000537.png,MS_COCO_2017,rl
rl_coco_000538.png,MS_COCO_2017,rl
rl_coco_000539.png,MS_COCO_2017,rl
rl_coco_000540.png,MS_COCO_2017,rl
rl_coco_000541.png,MS_COCO_2017,rl
rl_coco_000542.png,MS_COCO_2017,rl
rl_coco_000543.png,MS_COCO_2017,rl
rl_coco_000544.png,MS_COCO_2017,rl
rl_coco_000545.png,MS_COCO_2017,rl
rl_coco_000546.png,MS_COCO_2017,rl
rl_coco_000547.png,MS_COCO_2017,rl
rl_coco_000548.png,MS_COCO_2017,rl
rl_coco_000549.png,MS_COCO_2017,rl
rl_coco_000550.png,MS_COCO_2017,rl
rl_coco_000551.png,MS_COCO_2017,rl
rl_coco_000552.png,MS_COCO_2017,rl
rl_coco_000553.png,MS_COCO_2017,rl
rl_coco_000554.png,MS_COCO_2017,rl
rl_coco_000555.png,MS_COCO_2017,rl
rl_coco_000556.png,MS_COCO_2017,rl
rl_coco_000557.png,MS_COCO_2017,rl
rl_coco_000558.png,MS_COCO_2017,rl
rl_coco_000559.png,MS_COCO_2017,rl
rl_coco_000560.png,MS_COCO_2017,rl
rl_coco_000561.png,MS_COCO_2017,rl
rl_coco_000562.png,MS_COCO_2017,rl
rl_coco_000563.png,MS_COCO_2017,rl
rl_coco_000564.png,MS_COCO_2017,rl
rl_coco_000565.png,MS_COCO_2017,rl
rl_coco_000566.png,MS_COCO_2017,rl
rl_coco_000567.png,MS_COCO_2017,rl
rl_coco_000568.png,MS_COCO_2017,rl
rl_coco_000569.png,MS_COCO_2017,rl
rl_coco_000570.png,MS_COCO_2017,rl
rl_coco_000571.png,MS_COCO_2017,rl
rl_coco_000572.png,MS_COCO_2017,rl
rl_coco_000573.png,MS_COCO_2017,rl
rl_coco_000574.png,MS_COCO_2017,rl
rl_coco_000575.png,MS_COCO_2017,rl
rl_coco_000576.png,MS_COCO_2017,rl
rl_coco_000577.png,MS_COCO_2017,rl
rl_coco_000578.png,MS_COCO_2017,rl
rl_coco_000579.png,MS_COCO_2017,rl
rl_coco_000580.png,MS_COCO_2017,rl
rl_coco_000581.png,MS_COCO_2017,rl
rl_coco_000582.png,MS_COCO_2017,rl
rl_coco_000583.png,MS_COCO_2017,rl
rl_coco_000584.png,MS_COCO_2017,rl
rl_coco_000585.png,MS_COCO_2017,rl
rl_coco_000586.png,MS_COCO_2017,rl
rl_coco_000587.png,MS_COCO_2017,rl
rl_coco_000588.png,MS_COCO_2017,rl
rl_coco_000589.png,MS_COCO_2017,rl
rl_coco_000590.png,MS_COCO_2017,rl
rl_coco_000591.png,MS_COCO_2017,rl
rl_coco_000592.png,MS_COCO_2017,rl
rl_coco_000593.png,MS_COCO_2017,rl
rl_coco_000594.png,MS_COCO_2017,rl
rl_coco_000595.png,MS_COCO_2017,rl
rl_coco_000596.png,MS_COCO_2017,rl
rl_coco_000597.png,MS_COCO_2017,rl
rl_coco_000598.png,MS_COCO_2017,rl
rl_coco_000599.png,MS_COCO_2017,rl
rl_coco_000600.png,MS_COCO_2017,rl
rl_coco_000601.png,MS_COCO_2017,rl
rl_coco_000602.png,MS_COCO_2017,rl
rl_coco_000603.png,MS_COCO_2017,rl
rl_coco_000604.png,MS_COCO_2017,rl
rl_coco_000605.png,MS_COCO_2017,rl
rl_coco_000606.png,MS_COCO_2017,rl
rl_coco_000607.png,MS_COCO_2017,rl
rl_coco_000608.png,MS_COCO_2017,rl
rl_coco_000609.png,MS_COCO_2017,rl
rl_coco_000610.png,MS_COCO_2017,rl
rl_coco_000611.png,MS_COCO_2017,rl
rl_coco_000612.png,MS_COCO_2017,rl
rl_coco_000613.png,MS_COCO_2017,rl
rl_coco_000614.png,MS_COCO_2017,rl
rl_coco_000615.png,MS_COCO_2017,rl
rl_coco_000616.png,MS_COCO_2017,rl
rl_coco_000617.png,MS_COCO_2017,rl
rl_coco_000618.png,MS_COCO_2017,rl
rl_coco_000619.png,MS_COCO_2017,rl
rl_coco_000620.png,MS_COCO_2017,rl
rl_coco_000621.png,MS_COCO_2017,rl
rl_coco_000622.png,MS_COCO_2017,rl
rl_coco_000623.png,MS_COCO_2017,rl
rl_coco_000624.png,MS_COCO_2017,rl
rl_coco_000625.png,MS_COCO_2017,rl
rl_coco_000626.png,MS_COCO_2017,rl
rl_coco_000627.png,MS_COCO_2017,rl
rl_coco_000628.png,MS_COCO_2017,rl
rl_coco_000629.png,MS_COCO_2017,rl
rl_coco_000630.png,MS_COCO_2017,rl
rl_coco_000631.png,MS_COCO_2017,rl
rl_coco_000632.png,MS_COCO_2017,rl
rl_coco_000633.png,MS_COCO_2017,rl
rl_coco_000634.png,MS_COCO_2017,rl
rl_coco_000635.png,MS_COCO_2017,rl
rl_coco_000636.png,MS_COCO_2017,rl
rl_coco_000637.png,MS_COCO_2017,rl
rl_coco_000638.png,MS_COCO_2017,rl
rl_coco_000639.png,MS_COCO_2017,rl
rl_coco_000640.png,MS_COCO_2017,rl
rl_coco_000641.png,MS_COCO_2017,rl
rl_coco_000642.png,MS_COCO_2017,rl
rl_coco_000643.png,MS_COCO_2017,rl
rl_coco_000644.png,MS_COCO_2017,rl
rl_coco_000645.png,MS_COCO_2017,rl
rl_coco_000646.png,MS_COCO_2017,rl
rl_coco_000647.png,MS_COCO_2017,rl
rl_coco_000648.png,MS_COCO_2017,rl
rl_coco_000649.png,MS_COCO_2017,rl
rl_coco_000650.png,MS_COCO_2017,rl
rl_coco_000651.png,MS_COCO_2017,rl
rl_coco_000652.png,MS_COCO_2017,rl
rl_coco_000653.png,MS_COCO_2017,rl
rl_coco_000654.png,MS_COCO_2017,rl
rl_coco_000655.png,MS_COCO_2017,rl
rl_coco_000656.png,MS_COCO_2017,rl
rl_coco_000657.png,MS_COCO_2017,rl
rl_coco_000658.png,MS_COCO_2017,rl
rl_coco_000659.png,MS_COCO_2017,rl
rl_coco_000660.png,MS_COCO_2017,rl
rl_coco_000661.png,MS_COCO_2017,rl
rl_coco_000662.png,MS_COCO_2017,rl
rl_coco_000663.png,MS_COCO_2017,rl
rl_coco_000664.png,MS_COCO_2017,rl
rl_coco_000665.png,MS_COCO_2017,rl
rl_coco_000666.png,MS_COCO_2017,rl
rl_coco_000667.png,MS_COCO_2017,rl
rl_coco_000668.png,MS_COCO_2017,rl
rl_coco_000669.png,MS_COCO_2017,rl
rl_coco_000670.png,MS_COCO_2017,rl
rl_coco_000671.png,MS_COCO_2017,rl
rl_coco_000672.png,MS_COCO_2017,rl
rl_coco_000673.png,MS_COCO_2017,rl
rl_coco_000674.png,MS_COCO_2017,rl
rl_coco_000675.png,MS_COCO_2017,rl
rl_coco_000676.png,MS_COCO_2017,rl
rl_coco_000677.png,MS_COCO_2017,rl
rl_coco_000678.png,MS_COCO_2017,rl
rl_coco_000679.png,MS_COCO_2017,rl
rl_coco_000680.png,MS_COCO_2017,rl
rl_coco_000681.png,MS_COCO_2017,rl
rl_coco_000682.png,MS_COCO_2017,rl
rl_coco_000683.png,MS_COCO_2017,rl
rl_coco_000684.png,MS_COCO_2017,rl
rl_coco_000685.png,MS_COCO_2017,rl
rl_coco_000686.png,MS_COCO_2017,rl
rl_coco_000687.png,MS_COCO_2017,rl
rl_coco_000688.png,MS_COCO_2017,rl
rl_coco_000689.png,MS_COCO_2017,rl
rl_coco_000690.png,MS_COCO_2017,rl
rl_coco_000691.png,MS_COCO_2017,rl
rl_coco_000692.png,MS_COCO_2017,rl
rl_coco_000693.png,MS_COCO_2017,rl
rl_coco_000694.png,MS_COCO_2017,rl
rl_coco_000695.png,MS_COCO_2017,rl
rl_coco_000696.png,MS_COCO_2017,rl
rl_coco_000697.png,MS_COCO_2017,rl
rl_coco_000698.png,MS_COCO_2017,rl
rl_coco_000699.png,MS_COCO_2017,rl
rl_coco_000700.png,MS_COCO_2017,rl
rl_coco_000701.png,MS_COCO_2017,rl
rl_coco_000702.png,MS_COCO_2017,rl
rl_coco_000703.png,MS_COCO_2017,rl
rl_coco_000704.png,MS_COCO_2017,rl
rl_coco_000705.png,MS_COCO_2017,rl
rl_coco_000706.png,MS_COCO_2017,rl
rl_coco_000707.png,MS_COCO_2017,rl
rl_coco_000708.png,MS_COCO_2017,rl
rl_coco_000709.png,MS_COCO_2017,rl
rl_coco_000710.png,MS_COCO_2017,rl
rl_coco_000711.png,MS_COCO_2017,rl
rl_coco_000712.png,MS_COCO_2017,rl
rl_coco_000713.png,MS_COCO_2017,rl
rl_coco_000714.png,MS_COCO_2017,rl
rl_coco_000715.png,MS_COCO_2017,rl
rl_coco_000716.png,MS_COCO_2017,rl
rl_coco_000717.png,MS_COCO_2017,rl
rl_coco_000718.png,MS_COCO_2017,rl
rl_coco_000719.png,MS_COCO_2017,rl
rl_coco_000720.png,MS_COCO_2017,rl
rl_coco_000721.png,MS_COCO_2017,rl
rl_coco_000722.png,MS_COCO_2017,rl
rl_coco_000723.png,MS_COCO_2017,rl
rl_coco_000724.png,MS_COCO_2017,rl
rl_coco_000725.png,MS_COCO_2017,rl
rl_coco_000726.png,MS_COCO_2017,rl
rl_coco_000727.png,MS_COCO_2017,rl
rl_coco_000728.png,MS_COCO_2017,rl
rl_coco_000729.png,MS_COCO_2017,rl
rl_coco_000730.png,MS_COCO_2017,rl
rl_coco_000731.png,MS_COCO_2017,rl
rl_coco_000732.png,MS_COCO_2017,rl
rl_coco_000733.png,MS_COCO_2017,rl
rl_coco_000734.png,MS_COCO_2017,rl
rl_coco_000735.png,MS_COCO_2017,rl
rl_coco_000736.png,MS_COCO_2017,rl
rl_coco_000737.png,MS_COCO_2017,rl
rl_coco_000738.png,MS_COCO_2017,rl
rl_coco_000739.png,MS_COCO_2017,rl
rl_coco_000740.png,MS_COCO_2017,rl
rl_coco_000741.png,MS_COCO_2017,rl
rl_coco_000742.png,MS_COCO_2017,rl
rl_coco_000743.png,MS_COCO_2017,rl
rl_coco_000744.png,MS_COCO_2017,rl
rl_coco_000745.png,MS_COCO_2017,rl
rl_coco_000746.png,MS_COCO_2017,rl
rl_coco_000747.png,MS_COCO_2017,rl
rl_coco_000748.png,MS_COCO_2017,rl
rl_coco_000749.png,MS_COCO_2017,rl
rl_coco_000750.png,MS_COCO_2017,rl
rl_coco_000751.png,MS_COCO_2017,rl
rl_coco_000752.png,MS_COCO_2017,rl
rl_coco_000753.png,MS_COCO_2017,rl
rl_coco_000754.png,MS_COCO_2017,rl
rl_coco_000755.png,MS_COCO_2017,rl
rl_coco_000756.png,MS_COCO_2017,rl
rl_coco_000757.png,MS_COCO_2017,rl
rl_coco_000758.png,MS_COCO_2017,rl
rl_coco_000759.png,MS_COCO_2017,rl
rl_coco_000760.png,MS_COCO_2017,rl
rl_coco_000761.png,MS_COCO_2017,rl
rl_coco_000762.png,MS_COCO_2017,rl
rl_coco_000763.png,MS_COCO_2017,rl
rl_coco_000764.png,MS_COCO_2017,rl
rl_coco_000765.png,MS_COCO_2017,rl
rl_coco_000766.png,MS_COCO_2017,rl
rl_coco_000767.png,MS_COCO_2017,rl
rl_coco_000768.png,MS_COCO_2017,rl
rl_coco_000769.png,MS_COCO_2017,rl
rl_coco_000770.png,MS_COCO_2017,rl
rl_coco_000771.png,MS_COCO_2017,rl
rl_coco_000772.png,MS_COCO_2017,rl
rl_coco_000773.png,MS_COCO_2017,rl
rl_coco_000774.png,MS_COCO_2017,rl
rl_coco_000775.png,MS_COCO_2017,rl
rl_coco_000776.png,MS_COCO_2017,rl
rl_coco_000777.png,MS_COCO_2017,rl
rl_coco_000778.png,MS_COCO_2017,rl
rl_coco_000779.png,MS_COCO_2017,rl
rl_coco_000780.png,MS_COCO_2017,rl
rl_coco_000781.png,MS_COCO_2017,rl
rl_coco_000782.png,MS_COCO_2017,rl
rl_coco_000783.png,MS_COCO_2017,rl
rl_coco_000784.png,MS_COCO_2017,rl
rl_coco_000785.png,MS_COCO_2017,rl
rl_coco_000786.png,MS_COCO_2017,rl
rl_coco_000787.png,MS_COCO_2017,rl
rl_coco_000788.png,MS_COCO_2017,rl
rl_coco_000789.png,MS_COCO_2017,rl
rl_coco_000790.png,MS_COCO_2017,rl
rl_coco_000791.png,MS_COCO_2017,rl
rl_coco_000792.png,MS_COCO_2017,rl
rl_coco_000793.png,MS_COCO_2017,rl
rl_coco_000794.png,MS_COCO_2017,rl
rl_coco_000795.png,MS_COCO_2017,rl
rl_coco_000796.png,MS_COCO_2017,rl
rl_coco_000797.png,MS_COCO_2017,rl
rl_coco_000798.png,MS_COCO_2017,rl
rl_coco_000799.png,MS_COCO_2017,rl
rl_coco_000800.png,MS_COCO_2017,rl
rl_coco_000801.png,MS_COCO_2017,rl
rl_coco_000802.png,MS_COCO_2017,rl
rl_coco_000803.png,MS_COCO_2017,rl
rl_coco_000804.png,MS_COCO_2017,rl
rl_coco_000805.png,MS_COCO_2017,rl
rl_coco_000806.png,MS_COCO_2017,rl
rl_coco_000807.png,MS_COCO_2017,rl
rl_coco_000808.png,MS_COCO_2017,rl
rl_coco_000809.png,MS_COCO_2017,rl
rl_coco_000810.png,MS_COCO_2017,rl
rl_coco_000811.png,MS_COCO_2017,rl
rl_coco_000812.png,MS_COCO_2017,rl
rl_coco_000813.png,MS_COCO_2017,rl
rl_coco_000814.png,MS_COCO_2017,rl
rl_coco_000815.png,MS_COCO_2017,rl
rl_coco_000816.png,MS_COCO_2017,rl
rl_coco_000817.png,MS_COCO_2017,rl
rl_coco_000818.png,MS_COCO_2017,rl
rl_coco_000819.png,MS_COCO_2017,rl
rl_coco_000820.png,MS_COCO_2017,rl
rl_coco_000821.png,MS_COCO_2017,rl
rl_coco_000822.png,MS_COCO_2017,rl
rl_coco_000823.png,MS_COCO_2017,rl
rl_coco_000824.png,MS_COCO_2017,rl
rl_coco_000825.png,MS_COCO_2017,rl
rl_coco_000826.png,MS_COCO_2017,rl
rl_coco_000827.png,MS_COCO_2017,rl
rl_coco_000828.png,MS_COCO_2017,rl
rl_coco_000829.png,MS_COCO_2017,rl
rl_coco_000830.png,MS_COCO_2017,rl
rl_coco_000831.png,MS_COCO_2017,rl
rl_coco_000832.png,MS_COCO_2017,rl
rl_coco_000833.png,MS_COCO_2017,rl
rl_coco_000834.png,MS_COCO_2017,rl
rl_coco_000835.png,MS_COCO_2017,rl
rl_coco_000836.png,MS_COCO_2017,rl
rl_coco_000837.png,MS_COCO_2017,rl
rl_coco_000838.png,MS_COCO_2017,rl
rl_coco_000839.png,MS_COCO_2017,rl
rl_coco_000840.png,MS_COCO_2017,rl
rl_coco_000841.png,MS_COCO_2017,rl
rl_coco_000842.png,MS_COCO_2017,rl
rl_coco_000843.png,MS_COCO_2017,rl
rl_coco_000844.png,MS_COCO_2017,rl
rl_coco_000845.png,MS_COCO_2017,rl
rl_coco_000846.png,MS_COCO_2017,rl
rl_coco_000847.png,MS_COCO_2017,rl
rl_coco_000848.png,MS_COCO_2017,rl
rl_coco_000849.png,MS_COCO_2017,rl
rl_coco_000850.png,MS_COCO_2017,rl
rl_coco_000851.png,MS_COCO_2017,rl
rl_coco_000852.png,MS_COCO_2017,rl
rl_coco_000853.png,MS_COCO_2017,rl
rl_coco_000854.png,MS_COCO_2017,rl
rl_coco_000855.png,MS_COCO_2017,rl
rl_coco_000856.png,MS_COCO_2017,rl
rl_coco_000857.png,MS_COCO_2017,rl
rl_coco_000858.png,MS_COCO_2017,rl
rl_coco_000859.png,MS_COCO_2017,rl
rl_coco_000860.png,MS_COCO_2017,rl
rl_coco_000861.png,MS_COCO_2017,rl
rl_coco_000862.png,MS_COCO_2017,rl
rl_coco_000863.png,MS_COCO_2017,rl
rl_coco_000864.png,MS_COCO_2017,rl
rl_coco_000865.png,MS_COCO_2017,rl
rl_coco_000866.png,MS_COCO_2017,rl
rl_coco_000867.png,MS_COCO_2017,rl
rl_coco_000868.png,MS_COCO_2017,rl
rl_coco_000869.png,MS_COCO_2017,rl
