filename,label,dataset_code,source_name,source_id,source_ref,original_width,original_height,saved_path,sha256,batch_id,original_filename,class_label,source_dataset,processed_path,processed_width,processed_height,original_format,original_mode,processed_mode
rl_coco_000636.png,rl,coco,MS_COCO_2017,47781,http://images.cocodataset.org/train2017/000000047781.jpg,500,332,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000636.png,c08efdee8385b2ad7f3cec6a20195f7920ce4fdf02e262487b4e38895d8e8d18,4,rl_coco_000636.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000636.png,256,256,PNG,RGB,L
rl_coco_000637.png,rl,coco,MS_COCO_2017,476280,http://images.cocodataset.org/train2017/000000476280.jpg,640,426,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000637.png,a531ee3590896c1477f757c3408a3e54f7e19edf13452dc8ff8ee72c5d61e866,4,rl_coco_000637.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000637.png,256,256,PNG,RGB,L
rl_coco_000638.png,rl,coco,MS_COCO_2017,66336,http://images.cocodataset.org/train2017/000000066336.jpg,427,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000638.png,c420fd05d1339340b8b10b2bc3ec6a0ae77b4746706bd50e0b87000d4651ff50,4,rl_coco_000638.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000638.png,256,256,PNG,RGB,L
rl_coco_000639.png,rl,coco,MS_COCO_2017,300138,http://images.cocodataset.org/train2017/000000300138.jpg,418,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000639.png,296c59c0ba1c3ac49c235fb957eaab365a6bbb13918a16590a381ec04c479e0c,4,rl_coco_000639.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000639.png,256,256,PNG,RGB,L
rl_coco_000640.png,rl,coco,MS_COCO_2017,444444,http://images.cocodataset.org/train2017/000000444444.jpg,640,480,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000640.png,4607b96815fe63102b402416ba57743e803ebb2241cd6e6d5c8527dbfdabe90d,4,rl_coco_000640.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000640.png,256,256,PNG,RGB,L
rl_coco_000641.png,rl,coco,MS_COCO_2017,74369,http://images.cocodataset.org/train2017/000000074369.jpg,444,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000641.png,8ca515d147c9ed1cbb2419af9b32faa64a5ca16dee8d33d8e078343706c61579,4,rl_coco_000641.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000641.png,256,256,PNG,RGB,L
rl_coco_000642.png,rl,coco,MS_COCO_2017,245201,http://images.cocodataset.org/train2017/000000245201.jpg,640,583,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000642.png,b43bbde2b6f87c82cdb292b575af9454c97b205c87fc023a8d09c760331f2860,4,rl_coco_000642.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000642.png,256,256,PNG,RGB,L
rl_coco_000643.png,rl,coco,MS_COCO_2017,330262,http://images.cocodataset.org/train2017/000000330262.jpg,640,476,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000643.png,19812cbe36e23bd634c70b38e02535ceca235157b58ce970ecc059bc8032d4c5,4,rl_coco_000643.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000643.png,256,256,PNG,RGB,L
rl_coco_000644.png,rl,coco,MS_COCO_2017,356708,http://images.cocodataset.org/train2017/000000356708.jpg,640,480,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000644.png,dbff85dccf4b7f4c9ceb75b9b341667b0efa3f1661c0d3e578e700b01c728e16,4,rl_coco_000644.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000644.png,256,256,PNG,RGB,L
rl_coco_000645.png,rl,coco,MS_COCO_2017,573796,http://images.cocodataset.org/train2017/000000573796.jpg,428,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000645.png,aa1b21c24a9eb0ec5bdacc2151a2acc6f6b23a1d1738f90bab3c01fd00b671f7,4,rl_coco_000645.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000645.png,256,256,PNG,RGB,L
rl_coco_000646.png,rl,coco,MS_COCO_2017,356302,http://images.cocodataset.org/train2017/000000356302.jpg,480,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000646.png,5825b679c8a4d0c5220480e6fb0171bc89bf435d1d7e218e8a16019f0735d686,4,rl_coco_000646.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000646.png,256,256,PNG,RGB,L
rl_coco_000647.png,rl,coco,MS_COCO_2017,244575,http://images.cocodataset.org/train2017/000000244575.jpg,640,482,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000647.png,3ac65576fffcf0ade2ffaeab016846a613c7d8ee6f83ffbd455fb54744dc3bc8,4,rl_coco_000647.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000647.png,256,256,PNG,RGB,L
rl_coco_000648.png,rl,coco,MS_COCO_2017,453757,http://images.cocodataset.org/train2017/000000453757.jpg,427,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000648.png,6ddb80282a2a9abc4dfd20f4a0c519aa2b5e4426817094eb8b87c23b13d58815,4,rl_coco_000648.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000648.png,256,256,PNG,RGB,L
rl_coco_000649.png,rl,coco,MS_COCO_2017,355471,http://images.cocodataset.org/train2017/000000355471.jpg,545,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000649.png,3da2ca7364f1cebadafa992175f7726782864655d00bfb7eb0f42637e4aa6fe9,4,rl_coco_000649.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000649.png,256,256,PNG,RGB,L
rl_coco_000650.png,rl,coco,MS_COCO_2017,551957,http://images.cocodataset.org/train2017/000000551957.jpg,457,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000650.png,9a81a5531431e9ca5c4ceeebec002feb2e405642a5bdd4fa507af021af99fd23,4,rl_coco_000650.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000650.png,256,256,PNG,RGB,L
rl_coco_000651.png,rl,coco,MS_COCO_2017,514600,http://images.cocodataset.org/train2017/000000514600.jpg,640,476,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000651.png,7fc077f16c217d459f1b8d1c1dc658707a62767993e6247ec36a26985dc07515,4,rl_coco_000651.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000651.png,256,256,PNG,RGB,L
rl_coco_000652.png,rl,coco,MS_COCO_2017,410632,http://images.cocodataset.org/train2017/000000410632.jpg,640,480,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000652.png,e85e528884cbc78b536d3d5bafe18c45f43cb30401ee53ac848de7dc64a63f39,4,rl_coco_000652.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000652.png,256,256,PNG,RGB,L
rl_coco_000653.png,rl,coco,MS_COCO_2017,425762,http://images.cocodataset.org/train2017/000000425762.jpg,640,480,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000653.png,a2b443e4e9736d37f1ecfc536372f3f6b9a1a12b111306cf5f35db30ba083990,4,rl_coco_000653.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000653.png,256,256,PNG,RGB,L
rl_coco_000654.png,rl,coco,MS_COCO_2017,72833,http://images.cocodataset.org/train2017/000000072833.jpg,500,375,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000654.png,0297bd899d8ff7202eed23dc1f20d8292c2b4260948bc37dfd01c015bbe10339,4,rl_coco_000654.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000654.png,256,256,PNG,RGB,L
rl_coco_000655.png,rl,coco,MS_COCO_2017,565797,http://images.cocodataset.org/train2017/000000565797.jpg,640,454,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000655.png,5839d9691079f91f2ff80619867500da8a032bdabcdf0e804a36ee7be57e6f06,4,rl_coco_000655.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000655.png,256,256,PNG,RGB,L
rl_coco_000656.png,rl,coco,MS_COCO_2017,102654,http://images.cocodataset.org/train2017/000000102654.jpg,640,427,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000656.png,29ac14bd1b71616c703f31a9181b185e8e3a0d785d913a91b192ce5f9a555879,4,rl_coco_000656.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000656.png,256,256,PNG,RGB,L
rl_coco_000657.png,rl,coco,MS_COCO_2017,216548,http://images.cocodataset.org/train2017/000000216548.jpg,375,500,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000657.png,97dd92931d6cee604d653a50cf0a18bb0a7515a8bee8a800fc9524b3fa3e4412,4,rl_coco_000657.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000657.png,256,256,PNG,RGB,L
rl_coco_000658.png,rl,coco,MS_COCO_2017,503311,http://images.cocodataset.org/train2017/000000503311.jpg,333,500,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000658.png,871f361e96feea614a0bc86ae6b06166181387b15b8591a21ec065d81c4ecf48,4,rl_coco_000658.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000658.png,256,256,PNG,RGB,L
rl_coco_000659.png,rl,coco,MS_COCO_2017,540186,http://images.cocodataset.org/train2017/000000540186.jpg,621,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000659.png,eda0dbc37acf9939a82c21d0a43d7f34c69e07f0535a2fe1510334eab8c6b2cd,4,rl_coco_000659.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000659.png,256,256,PNG,RGB,L
rl_coco_000660.png,rl,coco,MS_COCO_2017,260486,http://images.cocodataset.org/train2017/000000260486.jpg,640,480,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000660.png,688f8a10566db1b39fded2d022128a750fbdfedf6ac475623eba8ead03023036,4,rl_coco_000660.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000660.png,256,256,PNG,RGB,L
rl_coco_000661.png,rl,coco,MS_COCO_2017,25202,http://images.cocodataset.org/train2017/000000025202.jpg,480,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000661.png,014dd258503379d3e50467e2b364ec2a793cd2335225a79d271d5458b130c5a9,4,rl_coco_000661.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000661.png,256,256,PNG,RGB,L
rl_coco_000662.png,rl,coco,MS_COCO_2017,355137,http://images.cocodataset.org/train2017/000000355137.jpg,640,425,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000662.png,f685240a59787d0548ea72b295bdb6772cdb389db4507430689da1caa709def2,4,rl_coco_000662.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000662.png,256,256,PNG,RGB,L
rl_coco_000663.png,rl,coco,MS_COCO_2017,466787,http://images.cocodataset.org/train2017/000000466787.jpg,640,480,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000663.png,6c410b44e3f0198f45b80a48b56e7ba7fc140d98674ebfddb8514d26309b6299,4,rl_coco_000663.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000663.png,256,256,PNG,RGB,L
rl_coco_000664.png,rl,coco,MS_COCO_2017,83915,http://images.cocodataset.org/train2017/000000083915.jpg,640,480,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000664.png,134dd9dd3a130dbcd5953035027e8e7effba37f8ad986512994a2d58ef2034e4,4,rl_coco_000664.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000664.png,256,256,PNG,RGB,L
rl_coco_000665.png,rl,coco,MS_COCO_2017,283119,http://images.cocodataset.org/train2017/000000283119.jpg,500,400,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000665.png,fc5ad2816256054d929de5bba6a713f967adf7cfee4951ec75c8b48f06beedec,4,rl_coco_000665.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000665.png,256,256,PNG,RGB,L
rl_coco_000666.png,rl,coco,MS_COCO_2017,239235,http://images.cocodataset.org/train2017/000000239235.jpg,640,425,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000666.png,734a25a6f5b2f9098933d2c4c7fea9434f4db2ee0cd79a9cbe1ac4ce48371218,4,rl_coco_000666.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000666.png,256,256,PNG,RGB,L
rl_coco_000667.png,rl,coco,MS_COCO_2017,321804,http://images.cocodataset.org/train2017/000000321804.jpg,640,480,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000667.png,d0e4a65ddcc6978e46d1341d1c8e132a98cc31292bab9532c7dead382ff9ffd4,4,rl_coco_000667.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000667.png,256,256,PNG,RGB,L
rl_coco_000668.png,rl,coco,MS_COCO_2017,307341,http://images.cocodataset.org/train2017/000000307341.jpg,640,425,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000668.png,6ac371888a701978c64c2a3423bf3a21cbb1282a53b950e16f239bae23d367aa,4,rl_coco_000668.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000668.png,256,256,PNG,RGB,L
rl_coco_000669.png,rl,coco,MS_COCO_2017,429802,http://images.cocodataset.org/train2017/000000429802.jpg,395,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000669.png,68f12d8c32f10c9a5a54331fa9f6674400c73aaa652e0971897cc361d25ef982,4,rl_coco_000669.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000669.png,256,256,PNG,RGB,L
rl_coco_000670.png,rl,coco,MS_COCO_2017,268556,http://images.cocodataset.org/train2017/000000268556.jpg,640,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000670.png,0e6a94fe456ab8ea94f45369d3716fd8d4fdd976b2e9e3d2e2bfb6cebcb06110,4,rl_coco_000670.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000670.png,256,256,PNG,RGB,L
rl_coco_000671.png,rl,coco,MS_COCO_2017,357386,http://images.cocodataset.org/train2017/000000357386.jpg,640,480,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000671.png,7026ff5ff71783eb9d4208bca93bb91effdd292026a96e85af91b5a2b77762db,4,rl_coco_000671.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000671.png,256,256,PNG,RGB,L
rl_coco_000672.png,rl,coco,MS_COCO_2017,436470,http://images.cocodataset.org/train2017/000000436470.jpg,640,316,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000672.png,9a24146062a7a62f6572407b7340d95b16ba84a061695b47d740d030c282aba8,4,rl_coco_000672.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000672.png,256,256,PNG,RGB,L
rl_coco_000673.png,rl,coco,MS_COCO_2017,234500,http://images.cocodataset.org/train2017/000000234500.jpg,640,427,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000673.png,ae63f8bc51edb27bb55f3bfb967c56803aaa82a42915c8f5359b41aca8049523,4,rl_coco_000673.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000673.png,256,256,PNG,RGB,L
rl_coco_000674.png,rl,coco,MS_COCO_2017,85029,http://images.cocodataset.org/train2017/000000085029.jpg,640,480,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000674.png,8139294fd061c4c512a624fa41fa14c2c2d91f2a92f2ca0024b4fff3342e1eca,4,rl_coco_000674.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000674.png,256,256,PNG,RGB,L
rl_coco_000675.png,rl,coco,MS_COCO_2017,532408,http://images.cocodataset.org/train2017/000000532408.jpg,640,429,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000675.png,7f001a166724723020a767cb5e6fdab963dd405dfaca5896479c7be362161199,4,rl_coco_000675.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000675.png,256,256,PNG,RGB,L
rl_coco_000676.png,rl,coco,MS_COCO_2017,18783,http://images.cocodataset.org/train2017/000000018783.jpg,640,525,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000676.png,3419432cb0516707e0cc77476cd6725f952e4904a52e49605660fd9e2932d945,4,rl_coco_000676.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000676.png,256,256,PNG,RGB,L
rl_coco_000677.png,rl,coco,MS_COCO_2017,321395,http://images.cocodataset.org/train2017/000000321395.jpg,480,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000677.png,ed7ecc567bc706d755de7317b5702b8cda75facd8c730791e2b8264ddb8fe85e,4,rl_coco_000677.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000677.png,256,256,PNG,RGB,L
rl_coco_000678.png,rl,coco,MS_COCO_2017,339974,http://images.cocodataset.org/train2017/000000339974.jpg,427,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000678.png,0bc832065d721122e0b18d03269d0b69ec14f945cd0a90bd301d9aed8f2608a7,4,rl_coco_000678.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000678.png,256,256,PNG,RGB,L
rl_coco_000679.png,rl,coco,MS_COCO_2017,2867,http://images.cocodataset.org/train2017/000000002867.jpg,640,428,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000679.png,6ee2c790b9ade8970d94df3f300db735de8ddb56fd1c3cfe8cb7976d617383e6,4,rl_coco_000679.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000679.png,256,256,PNG,RGB,L
rl_coco_000680.png,rl,coco,MS_COCO_2017,109750,http://images.cocodataset.org/train2017/000000109750.jpg,640,429,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000680.png,30790c7f0e464cc66893cb0bc9765436e456d82898fd87af1ddb9bd6b5c4369e,4,rl_coco_000680.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000680.png,256,256,PNG,RGB,L
rl_coco_000681.png,rl,coco,MS_COCO_2017,189550,http://images.cocodataset.org/train2017/000000189550.jpg,612,612,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000681.png,4df383509bf2cc399bd4ffb0000396051d16858129b2c5e7aea769434066f72d,4,rl_coco_000681.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000681.png,256,256,PNG,RGB,L
rl_coco_000682.png,rl,coco,MS_COCO_2017,132067,http://images.cocodataset.org/train2017/000000132067.jpg,427,640,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000682.png,1471686b48d263790c9daede0d60f2b1de1bd5f91044950ed591580e9db4c4a0,4,rl_coco_000682.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000682.png,256,256,PNG,RGB,L
rl_coco_000683.png,rl,coco,MS_COCO_2017,17198,http://images.cocodataset.org/train2017/000000017198.jpg,640,383,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000683.png,8881e71f21163c7760ea0e9ce68fe39e2cd245f814a1e6003f18ba0953cfce5d,4,rl_coco_000683.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000683.png,256,256,PNG,RGB,L
rl_coco_000684.png,rl,coco,MS_COCO_2017,127451,http://images.cocodataset.org/train2017/000000127451.jpg,640,427,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000684.png,b922537e5d55bd982ea5d7a560ec928c754f0c51e89766bad40d43cffbaca361,4,rl_coco_000684.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000684.png,256,256,PNG,RGB,L
rl_coco_000685.png,rl,coco,MS_COCO_2017,183181,http://images.cocodataset.org/train2017/000000183181.jpg,500,375,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000685.png,9ce251dd16f2448fc3a6b8f026e52fcbe7377e1116e4526dc90413d50ce0bb54,4,rl_coco_000685.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000685.png,256,256,PNG,RGB,L
rl_coco_000686.png,rl,coco,MS_COCO_2017,36598,http://images.cocodataset.org/train2017/000000036598.jpg,640,427,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000686.png,7a46d6857c562f8c7bc420896f60b467820780d7810b672a9b0bd5d07705361b,4,rl_coco_000686.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000686.png,256,256,PNG,RGB,L
rl_coco_000687.png,rl,coco,MS_COCO_2017,356544,http://images.cocodataset.org/train2017/000000356544.jpg,640,480,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000687.png,2a5f4e6ccd2b882c85b14211607140aaa409cadd51f89eb9bafa38d500842c4a,4,rl_coco_000687.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000687.png,256,256,PNG,RGB,L
rl_coco_000688.png,rl,coco,MS_COCO_2017,279596,http://images.cocodataset.org/train2017/000000279596.jpg,640,427,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000688.png,432369baf01fc1b75b7cdd48bd72e721126e05e81f1040a1dcdc42c177faac3c,4,rl_coco_000688.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000688.png,256,256,PNG,RGB,L
rl_coco_000689.png,rl,coco,MS_COCO_2017,241844,http://images.cocodataset.org/train2017/000000241844.jpg,640,465,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000689.png,5e92b90f4363413c12c98ebfa74d0c56651fc4d4195c6135a16e997a08ecdf98,4,rl_coco_000689.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000689.png,256,256,PNG,RGB,L
rl_coco_000690.png,rl,coco,MS_COCO_2017,430287,http://images.cocodataset.org/train2017/000000430287.jpg,640,480,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000690.png,91e31ecbd858e6190e96ca552d69106e37be8fb652cfdf536191894987ae599d,4,rl_coco_000690.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000690.png,256,256,PNG,RGB,L
rl_coco_000691.png,rl,coco,MS_COCO_2017,43625,http://images.cocodataset.org/train2017/000000043625.jpg,640,427,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000691.png,baaec1aa56154203b9ba033f49ab7e6de5a281b33e8281df904934b877f2c2fd,4,rl_coco_000691.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000691.png,256,256,PNG,RGB,L
rl_coco_000692.png,rl,coco,MS_COCO_2017,476597,http://images.cocodataset.org/train2017/000000476597.jpg,500,375,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000692.png,332b2be029bd653e7741072ac3201c161dc8d44e86a8bd1e7b1fde1207cf5f43,4,rl_coco_000692.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000692.png,256,256,PNG,RGB,L
rl_coco_000693.png,rl,coco,MS_COCO_2017,532145,http://images.cocodataset.org/train2017/000000532145.jpg,640,427,/content/drive/My Drive/DIP_Project/data/raw/MS_COCO_2017/images/rl_coco_000693.png,a535f85ae9f87887f25f0aa70ea5f6eff8e6474b24a9a3970c1042dfccd99490,4,rl_coco_000693.png,real,MS_COCO_2017,/content/drive/MyDrive/DIP_Project/data/preprocessed/MS_COCO_2017/images/rl_coco_000693.png,256,256,PNG,RGB,L
